jogo;data_jogo;idade;cod_equipe;cod_equipe_opont;resultado;diff_pts;minutos;2pts;2pts_at;2pts_pct;3pts;3pts_at;3pts_pct;LL;LL_at;LL_pct;Reb_Of;Reb_Def;Reb_Tot;Ast;Stl;Blk;Turnv;Pts;Game_Score
40;20/01/2014;29-021;19;1;L ;(-7);39;11;21;0.524;3;7;0.429;5;8;0.625;1;3;4;6;1;0;3;30;21.9
41;21/01/2014;29-022;19;2;W ;(+7);39;10;19;0.526;0;4;0;9;11;0.818;1;7;8;4;2;0;3;29;23.1
42;23/01/2014;29-024;19;17;W ;(+7);37;9;15;0.6;2;4;0.5;7;13;0.538;2;11;13;6;1;0;5;27;22.2
43;26/01/2014;29-027;19;33;W ;(+12);28;8;15;0.533;1;3;0.333;1;1;1;0;7;7;6;1;0;4;18;12.4
44;29/01/2014;29-030;19;27;L ;(-17);42;12;20;0.6;1;5;0.2;9;9;1;1;2;3;3;0;0;3;34;24.8
45;01/02/2014;29-033;19;26;W ;(+15);39;13;22;0.591;1;3;0.333;3;6;0.5;1;7;8;7;6;0;2;30;29.1
46;03/02/2014;29-035;19;11;W ;(+6);38;9;19;0.474;0;3;0;6;8;0.75;1;7;8;11;2;2;1;24;26
47;05/02/2014;29-037;19;16;W ;(+4);41;11;20;0.55;3;7;0.429;6;8;0.75;1;7;8;12;3;1;7;31;27.7
48;08/02/2014;29-040;19;36;L ;(-5);39;4;13;0.308;1;6;0.167;4;6;0.667;0;7;7;5;0;0;5;13;4.5
49;11/02/2014;29-043;19;30;W ;(+6);41;12;22;0.545;2;5;0.4;11;14;0.786;1;8;9;3;5;0;4;37;30.6
50;12/02/2014;29-044;19;12;W ;(+1);42;14;26;0.538;4;8;0.5;4;7;0.571;1;12;13;9;2;0;2;36;32.4
51;18/02/2014;29-050;19;9;W ;(+11);38;16;23;0.696;4;8;0.5;6;8;0.75;2;7;9;6;2;0;3;42;37.4
52;20/02/2014;29-052;19;27;W ;(+22);33;15;22;0.682;1;5;0.2;2;5;0.4;1;6;7;3;4;0;8;33;22.6
53;27/02/2014;29-059;19;26;W ;(+26);37;13;19;0.684;1;2;0.5;4;6;0.667;0;4;4;4;0;0;1;31;25.1
54;01/03/2014;29-061;19;28;W ;(+14);31;8;12;0.667;0;2;0;4;5;0.8;1;8;9;7;4;0;2;20;24
55;03/03/2014;29-063;19;4;W ;(+17);41;22;33;0.667;8;10;0.8;9;12;0.75;3;4;7;4;0;0;2;61;48.8
56;04/03/2014;29-064;19;13;L ;(-3);37;9;18;0.5;0;3;0;4;6;0.667;1;0;1;6;3;0;1;22;18.7
57;06/03/2014;29-066;19;33;L ;(-24);38;6;18;0.333;0;3;0;7;9;0.778;3;5;8;7;2;0;5;19;11.5
58;09/03/2014;29-069;19;6;L ;(-7);45;8;23;0.348;1;3;0.333;0;0;;1;8;9;8;3;1;4;17;12.1
59;10/03/2014;29-070;19;38;W ;(+9);37;10;15;0.667;3;4;0.75;0;0;;2;5;7;8;3;0;3;23;23.8
60;12/03/2014;29-072;19;3;L ;(-1);38;6;13;0.462;1;4;0.25;6;9;0.667;0;5;5;7;3;0;5;19;15.1
61;14/03/2014;29-074;19;10;L ;(-4);40;8;17;0.471;0;4;0;5;7;0.714;0;6;6;6;1;0;4;21;13.3
62;16/03/2014;29-076;19;13;W ;(+9);43;8;17;0.471;1;3;0.333;7;8;0.875;0;5;5;6;2;0;5;24;16.4
63;18/03/2014;29-078;19;8;W ;(+4);42;14;19;0.737;6;8;0.75;9;13;0.692;0;6;6;4;2;3;0;43;42
64;21/03/2014;29-081;19;18;W ;(+5);38;7;14;0.5;0;2;0;1;2;0.5;1;5;6;7;2;1;3;15;14.4
65;22/03/2014;29-082;19;25;L ;(-10);42;10;18;0.556;2;4;0.5;3;3;1;1;7;8;9;0;1;3;25;22.8
66;24/03/2014;29-084;19;31;W ;(+2);38;13;23;0.565;0;1;0;6;9;0.667;4;2;6;5;4;0;5;32;25
67;26/03/2014;29-086;19;14;L ;(-1);43;11;19;0.579;2;6;0.333;14;15;0.933;0;8;8;5;0;0;6;38;27.4
68;28/03/2014;29-088;19;11;W ;(+32);30;7;13;0.538;1;3;0.333;2;2;1;2;8;10;12;1;0;1;17;22.9
69;29/03/2014;29-089;19;20;W ;(+21);30;5;10;0.5;1;3;0.333;2;4;0.5;2;5;7;2;0;0;4;13;7.1
70;31/03/2014;29-091;19;35;W ;(+10);39;11;20;0.55;1;6;0.167;9;11;0.818;0;7;7;8;1;0;6;32;23.5
71;02/04/2014;29-093;19;20;W ;(+19);29;7;12;0.583;1;3;0.333;2;5;0.4;0;4;4;8;1;1;2;17;16.7
72;04/04/2014;29-095;19;21;L ;(-1);48;12;24;0.5;2;4;0.5;8;10;0.8;2;6;8;5;4;1;4;34;26.6
73;06/04/2014;29-097;19;26;W ;(+11);43;13;22;0.591;3;7;0.429;9;12;0.75;0;5;5;6;1;0;5;38;28.3
74;08/04/2014;29-099;19;3;L ;(-1);37;9;16;0.563;0;3;0;11;14;0.786;1;9;10;6;2;0;3;29;26.8
75;09/04/2014;29-100;19;18;L ;(-5);41;14;23;0.609;3;5;0.6;6;7;0.857;1;5;6;5;2;0;5;37;28.4
76;11/04/2014;29-102;19;14;W ;(+12);35;11;20;0.55;2;4;0.5;12;13;0.923;1;5;6;1;1;1;2;36;28.2
77;12/04/2014;29-103;19;1;L ;(-13);37;10;22;0.455;3;7;0.429;4;8;0.5;3;5;8;5;0;1;3;27;18
1;30/10/2014;29-304;8;26;L ;(-5);43;5;15;0.333;1;5;0.2;6;7;0.857;0;5;5;4;0;0;8;17;3.2
2;31/10/2014;29-305;8;6;W ;(+6);42;14;30;0.467;1;3;0.333;7;9;0.778;1;7;8;5;4;1;3;36;27.4
3;04/11/2014;29-309;8;31;L ;(-19);35;4;12;0.333;2;4;0.5;1;1;1;1;6;7;7;1;0;3;11;8.8
4;05/11/2014;29-310;8;36;L ;(-2);42;8;18;0.444;3;5;0.6;12;12;1;0;3;3;4;3;0;4;31;23.5
5;07/11/2014;29-312;8;10;W ;(+9);40;8;18;0.444;1;5;0.2;5;6;0.833;0;7;7;11;1;1;3;22;20.3
6;10/11/2014;29-315;8;25;W ;(+7);40;9;17;0.529;1;3;0.333;13;17;0.765;2;9;11;9;1;1;4;32;29.8
7;14/11/2014;29-319;8;2;W ;(+1);41;16;27;0.593;3;8;0.375;6;9;0.667;0;4;4;7;0;1;3;41;29.5
8;15/11/2014;29-320;8;1;W ;(+33);29;13;20;0.65;4;5;0.8;2;4;0.5;2;4;6;7;0;1;3;32;27.2
9;17/11/2014;29-322;8;10;L ;(-9);41;8;18;0.444;1;4;0.25;5;7;0.714;0;9;9;5;0;2;4;22;14.6
10;19/11/2014;29-324;8;33;L ;(-2);34;6;17;0.353;2;3;0.667;1;1;1;3;3;6;9;1;1;5;15;10.3
11;21/11/2014;29-326;8;38;L ;(-13);39;8;21;0.381;2;7;0.286;4;7;0.571;3;1;4;4;1;1;3;22;13.2
12;22/11/2014;29-327;8;35;L ;(-17);37;6;12;0.5;1;4;0.25;2;3;0.667;0;1;1;10;1;1;5;15;11.8
13;24/11/2014;29-329;8;28;W ;(+32);31;9;17;0.529;2;4;0.5;9;11;0.818;1;3;4;11;3;0;1;29;31.2
14;26/11/2014;29-331;8;38;W ;(+26);36;7;14;0.5;1;5;0.2;14;17;0.824;1;9;10;8;3;0;4;29;27.6
15;29/11/2014;29-334;8;14;W ;(+12);32;9;18;0.5;0;1;0;1;2;0.5;0;2;2;7;1;0;3;19;12.7
16;02/12/2014;29-337;8;20;W ;(+3);41;6;15;0.4;0;4;0;14;21;0.667;1;4;5;10;0;0;7;26;16.6
17;04/12/2014;29-339;8;26;W ;(+3);40;7;17;0.412;1;6;0.167;4;7;0.571;1;4;5;12;2;0;4;19;16.2
18;05/12/2014;29-340;8;35;W ;(+14);42;9;18;0.5;2;4;0.5;4;6;0.667;0;7;7;13;3;1;4;24;24.3
19;08/12/2014;29-343;8;3;W ;(+22);34;8;17;0.471;1;3;0.333;1;2;0.5;0;4;4;7;3;0;3;18;14.2
20;09/12/2014;29-344;8;35;W ;(+4);42;12;21;0.571;2;5;0.4;9;9;1;1;1;2;4;2;2;2;35;29.9
21;12/12/2014;29-347;8;25;L ;(-5);38;17;24;0.708;2;2;1;5;8;0.625;0;5;5;5;0;1;2;41;33.1
22;15/12/2014;29-350;8;7;W ;(+9);40;11;19;0.579;2;3;0.667;3;4;0.75;0;7;7;14;1;3;5;27;26.9
23;17/12/2014;29-352;8;1;L ;(-29);29;8;16;0.5;0;2;0;5;7;0.714;0;3;3;2;2;0;2;21;14.5
24;19/12/2014;29-354;8;3;W ;(+4);40;7;18;0.389;2;4;0.5;6;8;0.75;1;3;4;9;2;0;4;22;15.7
25;21/12/2014;29-356;8;18;W ;(+14);38;9;15;0.6;3;5;0.6;4;6;0.667;0;1;1;11;0;1;5;25;20.6
26;23/12/2014;29-358;8;21;W ;(+21);35;8;16;0.5;4;7;0.571;4;5;0.8;0;4;4;3;1;3;2;24;18.8
27;25/12/2014;29-360;8;19;L ;(-10);40;9;16;0.563;2;8;0.25;10;18;0.556;0;4;4;8;0;0;4;30;21.6
28;26/12/2014;29-361;8;28;W ;(+9);37;10;20;0.5;0;5;0;9;11;0.818;0;5;5;8;2;2;4;29;24.3
29;28/12/2014;29-363;8;11;L ;(-23);32;5;19;0.263;2;6;0.333;5;5;1;1;9;10;7;1;0;7;17;6.8
30;13/01/2015;30-014;8;30;L ;(-7);37;11;18;0.611;3;8;0.375;8;13;0.615;1;6;7;5;1;0;5;33;23.6
31;15/01/2015;30-016;8;17;W ;(+7);38;12;23;0.522;4;9;0.444;8;13;0.615;1;3;4;5;2;0;1;36;28
32;16/01/2015;30-017;8;16;W ;(+5);42;11;23;0.478;3;8;0.375;7;12;0.583;0;11;11;7;3;0;9;32;18.9
33;19/01/2015;30-020;8;6;W ;(+14);36;12;23;0.522;0;3;0;2;3;0.667;1;4;5;4;0;0;6;26;11.4
34;21/01/2015;30-022;8;36;W ;(+14);36;8;16;0.5;0;2;0;10;14;0.714;2;5;7;9;4;0;7;26;22.6
35;23/01/2015;30-024;8;7;W ;(+39);27;9;15;0.6;2;4;0.5;5;6;0.833;1;5;6;9;4;1;2;25;28.5
36;25/01/2015;30-026;8;27;W ;(+10);39;11;25;0.44;2;6;0.333;10;13;0.769;0;7;7;5;1;2;2;34;25.3
37;27/01/2015;30-028;8;11;W ;(+8);36;11;24;0.458;0;4;0;10;11;0.909;0;6;6;7;1;0;4;32;21.7
38;30/01/2015;30-031;8;32;W ;(+11);33;7;16;0.438;1;4;0.25;4;6;0.667;0;3;3;7;4;2;6;19;14.6
39;31/01/2015;30-032;8;21;W ;(+16);40;14;25;0.56;3;8;0.375;5;8;0.625;3;3;6;5;0;1;2;36;27.7
40;02/02/2015;30-034;8;29;W ;(+13);36;6;17;0.353;1;4;0.25;5;6;0.833;0;3;3;11;2;0;6;18;11.9
41;05/02/2015;30-037;8;16;W ;(+11);28;8;14;0.571;1;2;0.5;6;7;0.857;0;3;3;9;1;0;2;23;22.2
42;06/02/2015;30-038;8;14;L ;(-4);39;10;21;0.476;0;4;0;5;8;0.625;0;6;6;5;2;1;7;25;12.9
43;08/02/2015;30-040;8;17;W ;(+15);30;8;16;0.5;2;7;0.286;4;5;0.8;2;8;10;8;1;0;6;22;17.2
44;11/02/2015;30-043;8;19;W ;(+20);31;6;16;0.375;0;4;0;6;7;0.857;0;9;9;7;1;0;5;18;11.6
45;12/02/2015;30-044;8;6;L ;(-15);34;12;26;0.462;2;9;0.222;5;6;0.833;0;5;5;4;0;0;8;31;12.3
46;20/02/2015;30-052;8;38;W ;(+38);25;12;21;0.571;3;5;0.6;1;3;0.333;0;5;5;6;1;0;2;28;20.8
47;22/02/2015;30-054;8;26;W ;(+18);28;7;17;0.412;1;6;0.167;3;5;0.6;0;7;7;7;2;0;4;18;12.3
48;24/02/2015;30-056;8;11;W ;(+9);39;6;14;0.429;1;5;0.2;6;10;0.6;0;7;7;11;3;1;9;19;13.3
49;26/02/2015;30-058;8;12;W ;(+11);36;15;25;0.6;4;9;0.444;8;11;0.727;1;10;11;5;3;1;6;42;32.2
50;01/03/2015;30-061;8;13;L ;(-2);42;15;35;0.429;4;12;0.333;3;11;0.273;2;6;8;4;3;3;4;37;20.8
51;03/03/2015;30-063;8;2;W ;(+31);26;12;23;0.522;0;1;0;3;3;1;1;2;3;5;3;1;1;27;23.2
52;04/03/2015;30-064;8;35;W ;(+8);37;9;16;0.563;3;6;0.5;8;13;0.615;1;5;6;14;0;0;3;29;27.6
53;06/03/2015;30-066;8;1;L ;(-9);40;5;13;0.385;1;4;0.25;7;8;0.875;1;5;6;8;2;1;9;18;10.8
54;07/03/2015;30-067;8;30;W ;(+10);36;6;16;0.375;2;5;0.4;3;6;0.5;0;6;6;8;1;0;4;17;10.2
55;10/03/2015;30-070;8;9;W ;(+33);29;10;14;0.714;4;6;0.667;3;5;0.6;0;7;7;8;1;1;2;27;26.6
56;12/03/2015;30-072;8;33;W ;(+3);44;10;20;0.5;3;6;0.5;8;10;0.8;0;5;5;7;2;1;3;31;25.5
57;15/03/2015;30-075;8;28;W ;(+15);35;9;14;0.643;0;3;0;3;4;0.75;1;7;8;13;3;1;1;21;27.8
58;16/03/2015;30-076;8;19;L ;(-14);35;8;19;0.421;4;8;0.5;6;8;0.75;1;1;2;4;0;0;4;26;14.1
59;18/03/2015;30-078;8;3;W ;(+25);35;5;13;0.385;2;4;0.5;4;6;0.667;1;2;3;7;1;0;2;16;12.9
60;20/03/2015;30-080;8;14;W ;(+3);39;13;26;0.5;2;6;0.333;1;2;0.5;0;7;7;5;0;0;3;29;18.2
61;22/03/2015;30-082;8;20;W ;(+18);39;10;17;0.588;1;4;0.25;7;7;1;2;8;10;6;5;1;5;28;28.4
62;25/03/2015;30-085;8;18;W ;(+22);31;7;15;0.467;3;5;0.6;3;4;0.75;0;8;8;5;0;0;1;20;16
63;27/03/2015;30-087;8;3;L ;(-8);38;8;15;0.533;2;5;0.4;6;8;0.75;0;5;5;9;5;1;3;24;24.8
64;29/03/2015;30-089;8;29;W ;(+1);38;8;24;0.333;1;4;0.25;3;6;0.5;2;9;11;6;0;1;5;20;9.2
65;02/04/2015;30-093;8;19;W ;(+26);35;9;16;0.563;1;2;0.5;4;5;0.8;1;7;8;7;1;3;3;23;21.6
66;05/04/2015;30-096;8;6;W ;(+5);37;8;17;0.471;1;3;0.333;3;6;0.5;2;8;10;12;3;1;3;20;21.4
67;08/04/2015;30-099;8;20;W ;(+5);40;8;15;0.533;2;5;0.4;3;4;0.75;2;7;9;8;1;1;2;21;21.3
68;10/04/2015;30-101;8;2;L ;(-9);26;5;14;0.357;0;5;0;4;9;0.444;0;3;3;7;1;0;3;14;7.6
69;13/04/2015;30-104;8;11;W ;(+12);32;7;17;0.412;3;4;0.75;4;6;0.667;3;7;10;11;2;1;1;21;24.7
1;27/10/2015;30-301;8;6;L ;(-2);36;12;22;0.545;1;5;0.2;0;3;0;0;10;10;5;1;0;1;25;18.5
2;28/10/2015;30-302;8;18;W ;(+30);31;4;13;0.308;0;3;0;4;8;0.5;1;6;7;5;3;0;3;12;8.5
3;30/10/2015;30-304;8;19;W ;(+10);34;13;19;0.684;0;2;0;3;5;0.6;2;3;5;4;1;0;4;29;21
4;02/11/2015;30-307;8;29;W ;(+7);33;9;19;0.474;0;3;0;4;4;1;0;9;9;11;4;2;3;22;23.9
5;04/11/2015;30-309;8;26;W ;(+10);35;9;23;0.391;1;5;0.2;4;7;0.571;2;3;5;3;4;1;3;23;15
6;06/11/2015;30-311;8;29;W ;(+6);36;12;22;0.545;3;5;0.6;4;6;0.667;0;4;4;13;2;0;2;31;29.5
7;08/11/2015;30-313;8;14;W ;(+4);35;10;23;0.435;0;3;0;9;14;0.643;0;6;6;4;0;0;2;29;17.5
8;10/11/2015;30-315;8;36;W ;(+4);38;11;19;0.579;1;3;0.333;8;12;0.667;3;4;7;8;2;0;5;31;25.6
9;13/11/2015;30-318;8;26;W ;(+6);39;12;21;0.571;0;2;0;7;10;0.7;0;3;3;6;2;1;3;31;23.1
10;14/11/2015;30-319;8;20;L ;(-3);45;13;27;0.481;5;11;0.455;6;12;0.5;4;8;12;5;1;3;7;37;24.5
11;17/11/2015;30-322;8;11;L ;(-5);40;11;21;0.524;4;7;0.571;4;5;0.8;0;6;6;3;0;0;4;30;18
12;19/11/2015;30-324;8;20;W ;(+15);35;9;13;0.692;1;1;1;8;9;0.889;3;6;9;6;0;0;4;27;24
13;21/11/2015;30-326;8;1;W ;(+12);33;8;15;0.533;1;2;0.5;2;2;1;2;9;11;8;0;2;3;19;19.4
14;23/11/2015;30-328;8;28;W ;(+14);35;7;14;0.5;0;2;0;1;5;0.2;0;6;6;13;1;0;2;15;16.3
15;25/11/2015;30-330;8;35;L ;(-4);40;6;16;0.375;1;5;0.2;11;12;0.917;2;4;6;8;0;0;2;24;20.6
16;27/11/2015;30-332;8;7;W ;(+5);38;8;20;0.4;2;5;0.4;7;9;0.778;2;11;13;5;0;0;3;25;17.8
17;28/11/2015;30-333;8;3;W ;(+2);36;10;22;0.455;1;6;0.167;5;6;0.833;2;7;9;5;1;0;2;26;20.2
18;01/12/2015;30-336;8;38;L ;(-12);37;8;20;0.4;0;3;0;8;8;1;4;9;13;4;1;1;9;24;13
19;04/12/2015;30-339;8;25;L ;(-6);45;13;29;0.448;1;5;0.2;10;11;0.909;2;5;7;8;1;1;5;37;25.1
20;08/12/2015;30-343;8;31;W ;(+5);40;14;24;0.583;1;3;0.333;4;4;1;1;9;10;3;2;3;2;33;28.2
21;11/12/2015;30-346;8;28;W ;(+35);29;10;15;0.667;0;1;0;5;8;0.625;0;3;3;8;4;0;4;25;23.8
22;15/12/2015;30-350;8;2;W ;(+12);36;10;20;0.5;0;3;0;4;4;1;1;6;7;3;2;1;6;24;14.1
23;17/12/2015;30-352;8;27;W ;(+4);40;12;27;0.444;2;5;0.4;7;8;0.875;2;7;9;11;2;0;7;33;23.9
24;20/12/2015;30-355;8;29;W ;(+22);25;10;17;0.588;0;3;0;3;4;0.75;0;5;5;4;3;1;2;23;20.7
25;23/12/2015;30-358;8;26;W ;(+7);38;9;22;0.409;0;3;0;6;7;0.857;1;8;9;5;0;0;1;24;16.6
26;25/12/2015;30-360;8;12;L ;(-6);39;10;26;0.385;1;5;0.2;4;9;0.444;2;7;9;2;1;2;4;25;12.1
27;26/12/2015;30-361;8;31;L ;(-29);26;4;13;0.308;0;3;0;4;5;0.8;0;4;4;5;0;0;3;12;5
28;28/12/2015;30-363;8;30;W ;(+4);35;4;10;0.4;1;5;0.2;5;9;0.556;0;4;4;7;2;1;2;14;12.6
29;29/12/2015;30-364;8;10;W ;(+6);34;13;24;0.542;1;3;0.333;7;8;0.875;3;3;6;2;2;1;5;34;23.3
30;02/01/2016;31-003;8;28;W ;(+25);29;11;18;0.611;4;7;0.571;3;4;0.75;0;5;5;3;2;0;0;29;25.2
31;04/01/2016;31-005;8;35;W ;(+22);31;7;11;0.636;1;2;0.5;5;8;0.625;0;2;2;7;3;0;2;20;20
32;06/01/2016;31-007;8;38;W ;(+6);40;12;22;0.545;4;9;0.444;6;8;0.75;0;10;10;4;1;1;2;34;26.9
33;08/01/2016;31-009;8;21;W ;(+26);32;5;12;0.417;0;4;0;3;4;0.75;0;12;12;8;1;2;3;13;14.4
34;10/01/2016;31-011;8;29;W ;(+10);37;15;22;0.682;3;5;0.6;4;6;0.667;0;7;7;9;2;0;2;37;34.8
35;12/01/2016;31-013;8;9;W ;(+3);42;9;17;0.529;3;6;0.5;6;8;0.75;3;7;10;7;2;0;4;27;24.2
36;14/01/2016;31-015;8;33;L ;(-4);37;9;17;0.529;1;3;0.333;3;4;0.75;2;5;7;5;0;0;4;22;14.1
37;15/01/2016;31-016;8;13;W ;(+14);36;7;14;0.5;1;2;0.5;4;6;0.667;2;5;7;7;0;2;4;19;16
38;18/01/2016;31-019;8;12;L ;(-34);33;7;16;0.438;0;3;0;2;2;1;1;4;5;5;1;1;3;16;11.3
39;20/01/2016;31-021;8;3;W ;(+13);29;7;12;0.583;1;1;1;2;4;0.5;0;1;1;5;1;1;4;17;11.7
40;21/01/2016;31-022;8;16;W ;(+13);35;9;17;0.529;1;4;0.25;3;5;0.6;1;4;5;12;0;0;0;22;21.6
41;23/01/2016;31-024;8;6;L ;(-13);40;11;27;0.407;0;5;0;4;7;0.571;3;10;13;9;2;1;1;26;22.2
42;25/01/2016;31-026;8;21;W ;(+7);38;11;15;0.733;1;1;1;2;3;0.667;0;4;4;9;1;1;5;25;21.9
43;27/01/2016;31-028;8;30;W ;(+22);31;7;8;0.875;0;1;0;7;7;1;0;3;3;9;0;0;2;21;22.6
44;29/01/2016;31-030;8;11;W ;(+8);36;7;16;0.438;0;2;0;6;7;0.857;1;8;9;8;1;0;1;20;18.7
45;30/01/2016;31-031;8;33;W ;(+14);34;10;17;0.588;0;2;0;9;11;0.818;1;4;5;7;2;2;2;29;27.7
46;01/02/2016;31-033;8;14;W ;(+5);44;9;22;0.409;0;5;0;6;10;0.6;2;10;12;6;2;1;1;24;20.1
47;03/02/2016;31-035;8;7;L ;(-9);39;10;21;0.476;0;3;0;3;5;0.6;0;6;6;6;1;2;1;23;18.5
48;05/02/2016;31-037;8;2;L ;(-1);38;9;23;0.391;0;5;0;12;17;0.706;3;4;7;4;2;1;6;30;17.5
49;06/02/2016;31-038;8;25;W ;(+15);37;11;20;0.55;2;5;0.4;3;3;1;0;3;3;8;1;0;2;27;22.1
50;08/02/2016;31-040;8;32;W ;(+20);31;8;16;0.5;1;2;0.5;4;5;0.8;1;9;10;10;2;1;4;21;21.3
51;10/02/2016;31-042;8;17;W ;(+9);37;12;22;0.545;3;6;0.5;2;5;0.4;1;6;7;11;1;0;1;29;27
52;18/02/2016;31-050;8;6;W ;(+11);35;11;19;0.579;0;2;0;3;3;1;2;7;9;9;0;1;2;25;23.4
53;21/02/2016;31-053;8;27;W ;(+23);38;11;22;0.5;2;5;0.4;1;1;1;3;4;7;11;3;0;5;25;21.8
54;22/02/2016;31-054;8;11;L ;(-8);38;5;18;0.278;0;4;0;2;2;1;1;7;8;5;3;0;6;12;3.9
55;24/02/2016;31-056;8;7;W ;(+11);30;8;13;0.615;2;4;0.5;5;8;0.625;1;6;7;7;2;0;2;23;22.9
56;26/02/2016;31-058;8;35;L ;(-2);40;9;18;0.5;2;4;0.5;5;9;0.556;1;7;8;7;1;0;6;25;16.3
57;29/02/2016;31-061;8;14;W ;(+4);37;14;22;0.636;2;4;0.5;3;5;0.6;0;5;5;4;2;0;5;33;22.9
58;04/03/2016;31-065;8;38;W ;(+25);30;7;18;0.389;1;4;0.25;4;4;1;1;12;13;8;3;0;1;19;20.7
59;05/03/2016;31-066;8;2;W ;(+17);36;11;20;0.55;1;4;0.25;5;9;0.556;4;7;11;8;2;1;4;28;25.2
60;07/03/2016;31-068;8;18;L ;(-3);38;11;19;0.579;2;4;0.5;4;5;0.8;2;7;9;5;1;0;4;28;21.9
61;09/03/2016;31-070;8;32;W ;(+9);37;8;19;0.421;1;5;0.2;8;9;0.889;4;7;11;6;0;0;5;25;18.2
62;10/03/2016;31-071;8;17;W ;(+12);35;9;18;0.5;1;4;0.25;5;8;0.625;2;3;5;7;0;2;3;24;18.6
63;13/03/2016;31-074;8;16;W ;(+24);31;9;15;0.6;3;4;0.75;6;7;0.857;1;5;6;5;1;0;2;27;23.6
64;14/03/2016;31-075;8;36;L ;(-9);37;10;20;0.5;2;6;0.333;1;2;0.5;6;6;12;3;1;0;3;23;18.7
65;18/03/2016;31-079;8;28;W ;(+6);36;6;15;0.4;0;3;0;6;6;1;1;6;7;8;1;1;4;18;14.5
66;19/03/2016;31-080;8;19;L ;(-21);27;13;20;0.65;0;3;0;0;0;;0;3;3;3;1;0;3;26;17.8
67;21/03/2016;31-082;8;10;W ;(+33);33;12;19;0.632;1;2;0.5;8;11;0.727;3;8;11;11;0;0;3;33;31.7
68;23/03/2016;31-084;8;20;W ;(+9);37;9;22;0.409;1;4;0.25;7;10;0.7;5;1;6;8;2;1;2;26;23.1
69;24/03/2016;31-085;8;3;L ;(-9);35;13;16;0.813;1;2;0.5;3;4;0.75;1;5;6;5;1;0;4;30;25.5
70;26/03/2016;31-087;8;26;W ;(+14);36;10;21;0.476;2;3;0.667;5;6;0.833;3;8;11;11;1;2;2;27;26.9
71;31/03/2016;31-092;8;3;W ;(+20);31;8;11;0.727;0;0;;8;10;0.8;0;4;4;11;2;1;6;24;24.3
72;01/04/2016;31-093;8;1;W ;(+2);44;12;26;0.462;1;5;0.2;4;5;0.8;3;13;16;9;3;1;3;29;26.6
73;03/04/2016;31-095;8;7;W ;(+9);41;14;22;0.636;0;0;;3;3;1;3;5;8;12;2;0;5;31;28.6
74;05/04/2016;31-097;8;20;W ;(+29);28;7;9;0.778;1;2;0.5;2;2;1;0;5;5;9;0;1;4;17;18
75;09/04/2016;31-101;8;6;L ;(-3);39;13;17;0.765;4;5;0.8;3;4;0.75;3;4;7;3;0;1;4;33;27.6
76;11/04/2016;31-103;8;1;W ;(+15);32;13;16;0.813;3;4;0.75;5;5;1;1;5;6;6;2;1;4;34;32.3
1;25/10/2016;31-300;8;26;W ;(+29);32;9;14;0.643;0;3;0;1;2;0.5;3;8;11;14;0;1;4;19;22.2
2;28/10/2016;31-303;8;35;W ;(+3);39;7;16;0.438;2;6;0.333;5;7;0.714;2;6;8;7;0;0;5;21;14.1
3;29/10/2016;31-304;8;28;W ;(+6);39;7;16;0.438;2;6;0.333;7;11;0.636;1;5;6;9;1;1;2;23;20.4
4;01/11/2016;31-307;8;13;W ;(+8);36;6;12;0.5;1;3;0.333;6;10;0.6;3;10;13;8;0;0;4;19;16.5
5;03/11/2016;31-309;8;2;W ;(+6);36;12;22;0.545;1;4;0.25;5;5;1;1;6;7;12;1;0;2;30;28.5
6;05/11/2016;31-311;8;29;W ;(+1);36;9;23;0.391;1;5;0.2;6;7;0.857;1;7;8;14;2;1;5;25;22
7;08/11/2016;31-314;8;1;L ;(-4);37;8;17;0.471;2;5;0.4;5;5;1;2;7;9;5;3;0;1;23;22.1
8;11/11/2016;31-317;8;38;W ;(+11);38;9;18;0.5;3;4;0.75;6;9;0.667;0;10;10;5;2;2;6;27;20.3
9;13/11/2016;31-319;8;7;W ;(+7);39;8;21;0.381;2;5;0.4;1;2;0.5;0;8;8;8;1;1;3;19;13.8
10;15/11/2016;31-321;8;35;W ;(+4);38;10;15;0.667;2;5;0.4;6;10;0.6;0;9;9;15;1;0;5;28;28.3
11;18/11/2016;31-324;8;11;W ;(+23);28;9;14;0.643;1;3;0.333;2;3;0.667;0;3;3;3;0;1;2;21;15.7
12;23/11/2016;31-329;8;31;W ;(+12);38;11;21;0.524;2;3;0.667;7;8;0.875;1;9;10;13;3;0;3;31;32.8
13;25/11/2016;31-331;8;9;W ;(+38);29;6;13;0.462;2;5;0.4;5;5;1;0;5;5;11;1;0;4;19;18.1
14;27/11/2016;31-333;8;29;W ;(+4);42;9;19;0.474;1;4;0.25;7;9;0.778;2;8;10;13;1;0;5;26;24.4
15;29/11/2016;31-335;8;20;L ;(-17);33;8;16;0.5;3;8;0.375;3;7;0.429;0;4;4;4;0;0;7;22;8.2
16;01/12/2016;31-337;8;16;L ;(-19);34;5;14;0.357;0;2;0;6;11;0.545;1;4;5;5;2;0;5;16;7.8
17;02/12/2016;31-338;8;6;L ;(-6);45;13;22;0.591;1;3;0.333;0;0;;0;5;5;13;0;0;8;27;18.6
18;05/12/2016;31-341;8;35;W ;(+4);42;12;26;0.462;2;7;0.286;8;9;0.889;3;5;8;7;2;0;1;34;28.9
